"X","Y"
"37785","0.49"
"37791","0"
"37796","0.071"
"37800","0.054"
"37806","0.255"
"37810","-0.507"
"37815","0.313"
"37821","0.054"
"37826","0.32"
"37830","-0.188"
"37836","-0.281"
"37841","0.026"
"37846","-0.194"
"37851","0.231"
"37856","-0.52"
"37861","0.442"
"37866","-0.312"
"37870","-0.012"
"37876","0.054"
"37881","0.13"
"37885","0.085"
"37890","-0.008"
"37896","-0.032"
"37900","0.258"
"37906","-0.112"
"37910","-0.012"
"37915","-0.7"
"37920","-1.407"
"37926","-0.471"
"37930","0.629"
"37936","-0.232"
"37940","1.394"
"37946","0.327"
"37951","-0.27"
"37956","-0.507"
"37961","1.386"
"37966","0.127"
"37970","1.334"
"37976","-0.123"
"37981","0.127"
"37986","-1.011"
"37991","0.4"
"37996","-0.561"
"38000","0.444"
"38006","0.681"
"38011","-0.326"
"38015","0.414"
"38020","-0.156"
"38026","-0.316"
"38030","-0.489"
"38036","0.393"
"38041","0.193"
"38046","0.524"
"38051","0.434"
"38056","-0.292"
"38061","0.116"
"38066","-0.555"
"38071","0.203"
"38076","-0.278"
"38081","-0.465"
"38085","0.265"
"38090","-0.288"
"38096","-0.527"
"38101","-0.216"
"38106","-0.302"
"38110","-0.088"
"38115","-0.102"
"38120","-0.137"
"38126","0.044"
"38130","-0.364"
"38136","-0.005"
"38141","-0.298"
"38146","-0.264"
"38151","0.227"
"38156","-0.194"
"38161","-0.26"
"38166","0.213"
"38171","-0.057"
"38176","0.13"
"38181","0.369"
"38185","0.054"
"38190","0.165"
"38196","0.106"
"38200","0.289"
"38206","-0.081"
"38210","0.469"
"38215","-0.354"
"38220","0.344"
"38226","-0.147"
"38230","-0.364"
"38236","-0.123"
"38240","-0.409"
"38246","-0.005"
"38251","-0.25"
"38256","-0.095"
"38261","-0.156"
"38266","0.057"
"38270","0.068"
"38278","-0.433"
"38283","0.4"
"38286","-0.219"
"38291","-0.347"
"38296","0.307"
"38300","-0.102"
"38306","-0.012"
"38310","0.428"
"38315","-0.395"
"38320","0.068"
"38325","-0.354"
"38330","0.008"
"38336","0.127"
"38340","0.179"
"38346","0.469"
"38351","-0.084"
"38356","0.116"
"38361","-0.503"
"38366","0.836"
"38371","0.047"
"38376","0.237"
"38381","0.154"
"38386","-0.184"
"38391","0.393"
"38396","0.424"
"38400","-0.24"
"38406","0.708"
"38411","0.296"
"38415","0.012"
"38420","0.324"
"38425","-0.416"
"38430","-0.302"
"38436","0.424"
"38440","-0.447"
"38446","-0.088"
"38450","0.247"
"38455","-0.385"
"38460","-0.555"
"38466","0.313"
"38470","-0.336"
"38476","-0.582"
"38481","0.141"
"38486","-0.758"
"38491","-0.05"
"38496","-0.409"
"38500","0.102"
"38506","-0.012"
"38510","0.307"
"38515","-0.133"
"38520","0.462"
"38525","-0.229"
"38530","-0.236"
"38536","0.106"
"38541","-0.109"
"38546","-0.298"
"38551","0.016"
"38556","-0.194"
"38561","0.227"
"38566","-0.044"
"38571","0.109"
"38576","-0.084"
"38581","0.442"
"38585","0.393"
"38590","-0.593"
"38596","0.5"
"38600","0.736"
"38606","0.006"
"38610","0.5"
"38615","-0.123"
"38620","0.099"
"38626","-0.095"
"38630","-0.202"
"38636","-0.503"
"38640","0.199"
"38647","-0.278"
"38651","-0.794"
"38656","0.4"
"38661","0.154"
"38666","-0.838"
"38670","0.829"
"38676","-0.461"
"38680","-0.503"
"38685","-0.292"
"38690","0.095"
"38696","-0.022"
"38700","-0.441"
"38706","0.241"
"38710","-0.503"
"38715","-0.156"
"38720","0.39"
"38725","-0.509"
"38730","0.338"
"38736","0.199"
"38740","-0.188"
"38746","-0.123"
"38751","0.504"
"38756","-0.205"
"38761","-0.078"
"38766","0.092"
"38770","0.036"
"38776","-0.002"
"38781","0.078"
"38786","0.261"
"38790","-0.16"
"38796","0.362"
"38800","-0.06"
"38806","-0.15"
"38810","0.286"
"38815","-0.631"
"38820","0.006"
"38825","-0.191"
"38830","0.088"
"38836","0"
"38840","0"
"38846","0"
"38851","0.532"
"38856","0"
"38861","0"
"38866","0"
"38870","0.019"
"38876","-0.824"
"38881","0"
"38885","0"
"38890","-0.17"
"38896","0"
"38900","0"
"38906","-0.254"
"38910","0"
"38915","0"
"38920","0"
"38926","-0.25"
"38931","0.282"
"38936","-0.599"
"38940","-0.194"
"38946","0.528"
"38950","0"
"38955","-0.022"
"38961","0.327"
"38966","-0.177"
"38970","0.061"
"38976","0.396"
"38981","0"
"38985","0.04"
"38990","0.141"
"38996","0.261"
"39000","-0.14"
"39006","0.317"
"39010","0.272"
"39015","-0.019"
"39020","-0.256"
"39025","0.269"
"39030","-0.804"
"39036","-0.167"
"39041","-0.433"
"39047","-0.24"
"39051","0.369"
"39056","-0.344"
"39061","0.006"
"39066","-0.216"
"39071","0.32"
"39076","-0.188"
"39081","0.396"
"39085","-0.638"
"39090","0.151"
"39096","-0.357"
"39100","0.102"
"39106","-0.156"
"39110","-0.002"
"39115","-0.254"
"39120","0.012"
"39126","-0.191"
"39130","-0.064"
"39136","0.296"
"39140","0.137"
"39146","-0.406"
"39151","-0.095"
"39156","-0.005"
"39161","0.265"
"39166","-0.005"
"39170","-0.205"
"39176","0.261"
"39181","-0.068"
"39186","0.272"
"39191","-0.295"
"39196","0.231"
"39200","0.41"
"39205","0.362"
"39211","-0.575"
"39215","0.418"
"39220","-0.281"
"39226","-0.123"
"39230","0.085"
"39236","-0.022"
"39240","-0.24"
"39247","0.317"
"39251","-0.054"
"39255","-0.298"
"39260","0.217"
"39266","-0.14"
"39270","0.141"
"39276","0.006"
"39281","-0.084"
"39285","-0.236"
"39290","-0.202"
"39296","-0.081"
"39301","-0.336"
"39306","-0.243"
"39310","-0.188"
"39315","-0.188"
"39320","0.151"
"39325","0.483"
"39331","0.033"
"39336","-0.696"
"39340","0.542"
"39346","0.05"
"39350","0.189"
"39355","0.32"
"39361","0.106"
"39366","0.119"
"39370","0.193"
"39376","0.026"
"39381","-0.106"
"39385","0.296"
"39390","0.241"
"39396","-0.098"
"39400","-0.032"
"39406","0.207"
"39410","-0.05"
"39415","-0.357"
"39420","0.03"
"39426","-0.489"
"39430","0.604"
"39436","-0.312"
"39440","0.019"
"39446","0.279"
"39450","0.355"
"39455","-0.672"
"39460","0.41"
"39467","0.044"
"39472","-0.378"
"39477","0.289"
"39481","0.147"
"39485","-0.69"
"39490","0.307"
"39496","-0.507"
"39500","-0.078"
"39506","0.078"
"39510","-0.078"
"39515","-0.388"
"39520","0.106"
"39525","0.175"
"39530","0.289"
"39536","0.05"
"39541","-0.457"
"39546","0.324"
"39550","-0.254"
"39555","-0.174"
"39560","0.199"
"39566","0.047"
"39571","0.32"
"39576","0.04"
"39581","-0.074"
"39585","0.088"
"39590","-0.06"
"39596","-0.016"
"39600","-0.378"
"39606","0.49"
"39610","-0.34"
"39616","0.428"
"39620","-0.05"
"39626","0.078"
"39630","-0.04"
"39636","-0.098"
"39640","-0.34"
"39646","-0.312"
"39650","0.074"
"39655","-0.005"
"39661","-0.413"
"39666","0.168"
"39670","-0.437"
"39676","-0.002"
"39681","0.057"
"39685","-0.019"
"39690","-0.016"
"39696","0.404"
"39700","-0.644"
"39706","-0.13"
"39710","-0.246"
"39715","0.022"
"39720","-0.002"
"39726","0.081"
"39730","-0.406"
"39736","0.002"
"39741","-0.558"
"39745","0.068"
"39750","-0.232"
"39756","-0.044"
"39760","-0.04"
"39766","0"
"39771","-0.333"
"39776","0.289"
"39780","-0.044"
"39785","-0.219"
"39791","-0.098"
"39796","-0.005"
"39800","0.068"
"39806","0.237"
"39810","-0.071"
"39815","0.189"
"39820","0.022"
"39826","-0.012"
"39831","0.008"
"39836","0.012"
"39840","0.022"
"39846","0.231"
"39851","-0.064"
"39856","0.255"
"39861","-0.123"
"39866","-0.137"
"39870","-0.163"
"39876","-0.208"
"39880","0.244"
"39885","-0.074"
"39890","-0.268"
"39896","0.106"
"39900","-0.284"
"39906","-0.202"
"39911","-0.005"
"39916","-0.167"
"39921","-0.116"
"39925","0.044"
"39930","-0.119"
"39936","-0.022"
"39940","0.233"
"39946","-0.27"
"39950","0.141"
"39955","0.324"
"39961","-0.102"
"39965","0.185"
"39970","0"
"39976","0.279"
"39980","0.095"
"39985","0.074"
"39991","-0.095"
"39995","-0.081"
"40000","0.199"
"40006","0.193"
"40010","-0.27"
"40015","0.165"
"40020","-0.026"
"40026","-0.064"
"40030","0.04"
"40036","0.179"
"40040","-0.078"
"40046","0.352"
"40050","0.002"
"40056","-0.288"
"40061","-0.088"
"40066","0"
"40071","0"
"40076","0"
"40080","0"
"40085","0"
"40092","0.116"
"40098","0"
"40103","0"
"40108","0"
"40112","0.012"
"40116","0.057"
"40121","0.137"
"40126","-0.054"
"40131","-0.088"
"40136","-0.064"
"40141","0"
"40146","-0.194"
"40151","0"
"40155","0"
"40161","0.064"
"40166","-0.022"
"40170","0.203"
"40176","-0.106"
"40181","0.185"
"40185","0.123"
"40190","-0.319"
"40196","0.265"
"40200","-0.163"
"40205","0"
"40210","0.002"
"40215","0"
"40220","-0.256"
"40225","0.307"
"40230","0.127"
"40236","0.13"
"40240","0.008"
"40245","0.03"
"40250","-0.188"
"40255","-0.008"
"40260","0.033"
"40266","-0.005"
"40270","-0.205"
"40276","0.147"
"40280","-0.229"
"40285","-0.046"
"40290","-0.05"
"40296","-0.112"
"40300","-0.022"
"40306","0.213"
"40310","-0.071"
"40315","-0.395"
"40320","0.227"
"40326","-0.208"
"40330","-0.137"
"40336","0.092"
"40340","0.036"
"40346","-0.057"
"40350","0.064"
"40355","0.213"
"40360","-0.416"
"40366","0.154"
"40370","0.061"
"40376","-0.126"
"40380","-0.022"
"40385","-0.191"
"40390","-0.392"
"40395","0.432"
"40400","-0.16"
"40406","-0.14"
"40410","0.147"
"40415","-0.046"
"40420","-0.17"
"40425","0.521"
"40430","0.265"
"40436","-0.416"
"40440","0.331"
"40447","-0.022"
"40450","-0.188"
"40455","0.352"
"40461","0.109"
"40465","-0.184"
"40470","0.22"
"40476","0.154"
"40480","0.109"
"40485","0.068"
"40491","0.026"
"40495","-0.05"
"40500","0.016"
"40506","-0.144"
"40510","0.068"
"40515","-0.133"
"40520","-0.194"
"40525","-0.095"
"40530","0.272"
"40536","-0.268"
"40540","0.272"
"40546","-0.14"
"40550","0.209"
"40556","-0.008"
"40561","-0.181"
"40566","0.133"
"40571","0.331"
"40576","-0.447"
"40581","0.016"
"40586","0.189"
"40591","-0.322"
"40596","-0.27"
"40600","0.31"
"40606","-0.212"
"40610","0"
"40615","0.002"
"40620","0.237"
"40626","-0.274"
"40630","0.244"
"40635","0.033"
"40640","-0.05"
"40646","0.147"
"40650","0.102"
"40655","0.106"
"40661","0.31"
"40665","0.071"
"40670","-0.246"
"40676","0.068"
"40680","-0.054"
"40685","-0.102"
"40690","-0.016"
"40696","0.102"
"40700","-0.005"
"40705","-0.064"
"40710","-0.098"
"40715","0.074"
"40720","-0.036"
"40725","-0.457"
"40730","0.193"
"40736","0.272"
"40741","-0.457"
"40746","0.241"
"40750","0.157"
"40755","-0.05"
"40760","0.137"
"40766","-0.212"
"40770","-0.13"
"40775","-0.098"
"40781","0.012"
"40785","-0.382"
"40791","0.524"
"40795","-0.468"
"40800","0.237"
"40806","-0.019"
"40810","-0.036"
"40815","-0.071"
"40820","0.161"
"40825","0.044"
"40831","-0.27"
"40836","0.258"
"40840","0.085"
"40846","-0.441"
"40850","0.012"
"40855","-0.368"
"40860","-0.14"
"40866","-0.219"
"40870","0.002"
"40876","0.008"
"40880","0.22"
"40885","-0.292"
"40890","-0.188"
"40895","0.016"
"40900","-0.106"
"40906","0.695"
"40910","0.207"
"40915","-0.707"
"40920","0.4"
"40925","-0.326"
"40930","-0.246"
"40936","-0.26"
"40940","0.327"
"40946","-0.444"
"40950","0.165"
"40955","0.275"
"40961","0.119"
"40965","-0.167"
"40970","0.064"
"40976","-0.06"
"40980","0.057"
"40985","-0.054"
"40990","-0.06"
"40996","0.106"
"41000","-0.026"
"41006","0.016"
"41010","-0.205"
"41015","0.081"
"41020","-0.019"
"41025","0.002"
"41030","0.016"
"41035","0.099"
"41041","-0.281"
"41046","0.012"
"41050","0.141"
"41055","0.144"
"41061","0.016"
"41066","0.127"
"41071","-0.123"
"41076","0.223"
"41080","-0.361"
"41085","0.165"
"41090","0.047"
"41096","-0.427"
"41100","0.106"
"41106","0.179"
"41110","-0.092"
"41115","-0.254"
"41120","0.199"
"41125","-0.184"
"41130","-0.088"
"41135","-0.371"
"41140","-0.243"
"41146","0.369"
"41150","-0.444"
"41155","0.261"
"41160","0.119"
"41166","-0.226"
"41170","-0.35"
"41176","0.369"
"41181","-0.098"
"41186","-0.236"
"41191","0.022"
"41195","-0.208"
"41200","-0.326"
"41206","0.296"
"41210","-0.533"
"41215","-0.092"
"41220","0.524"
"41225","-0.776"
"41230","-0.24"
"41236","0.428"
"41240","-0.137"
"41246","0.511"
"41250","-0.044"
"41255","-0.475"
"41260","0.088"
"41266","-0.423"
"41270","0.466"
"41276","0.016"
"41280","0.113"
"41285","0.514"
"41290","-0.364"
"41296","-0.144"
"41300","0.313"
"41306","0.175"
"41310","-0.419"
"41315","0.32"
"41320","-0.222"
"41325","0.102"
"41330","-0.123"
"41336","0.185"
"41340","-0.507"
"41346","0.217"
"41350","0.102"
"41355","-0.561"
"41360","0.258"
"41365","0.448"
"41370","-0.672"
"41375","0.213"
"41381","-0.284"
"41385","-0.092"
"41390","-0.098"
"41395","-0.046"
"41400","0.022"
"41405","-0.057"
"41410","0.193"
"41415","0.265"
"41420","-0.292"
"41425","0.42"
"41431","0.006"
"41435","-0.081"
"41440","0"
"41446","0"
"41450","-0.444"
"41455","0"
"41461","0"
"41466","0"
"41470","0.106"
"41476","0"
"41480","0"
"41485","-0.17"
"41490","0"
"41495","0"
"41500","0"
"41506","0.42"
"41510","-0.095"
"41516","-0.284"
"41520","0.085"
"41525","0"
"41530","0"
"41536","0"
"41541","0"
"41546","0"
"41550","0"
"41555","0"
"41560","0"
"41566","0"
"41571","0"
"41575","0"
"41580","0"
"41585","0"
"41590","0"
"41595","0"
"41600","0"
"41606","0"
"41610","0"
"41616","-0.15"
"41620","0.635"
"41626","-0.461"
"41630","-0.036"
"41636","0.307"
"41640","-0.43"
"41646","0.05"
"41651","0.307"
"41655","-0.198"
"41661","0.095"
"41666","-0.046"
"41670","0.289"
"41676","-0.074"
"41680","0.418"
"41685","-0.026"
"41690","-0.181"
"41696","-0.16"
"41700","0.012"
"41706","-0.019"
"41710","-0.119"
"41715","-0.092"
"41720","0.03"
"41725","-0.268"
"41730","-0.098"
"41736","-0.04"
"41740","-0.002"
"41746","-0.243"
"41750","0.016"
"41755","-0.144"
"41761","-0.092"
"41766","-0.14"
"41770","-0.24"
"41776","0.137"
"41780","-0.144"
"41785","-0.112"
"41790","0.102"
"41795","-0.212"
"41800","-0.198"
"41805","0.081"
"41810","-0.499"
"41815","0.334"
"41820","-0.229"
"41826","0.05"
"41830","-0.229"
"41836","0.068"
"41840","0.31"
"41846","-0.216"
"41850","0"
"41855","0.165"
"41861","0.151"
"41866","0.061"
"41870","0.209"
"41875","-0.232"
"41881","0.03"
"41885","-0.444"
"41890","0.13"
"41895","0.289"
"41900","0.207"
"41905","0.102"
"41910","-0.433"
"41915","0.144"
"41920","0.036"
"41925","0.068"
"41930","-0.119"
"41935","-0.032"
"41940","-0.04"
"41946","0.116"
"41950","-0.219"
"41955","0.033"
"41961","-0.184"
"41965","-0.054"
"41970","-0.354"
"41975","0.251"
"41980","-0.399"
"41985","-0.119"
"41990","0.247"
"41995","-0.246"
"42000","-0.216"
"42005","0.334"
"42010","-0.333"
"42015","-0.16"
"42020","0.071"
"42025","-0.465"
"42030","0.376"
"42035","-0.451"
"42040","0.296"
"42046","0.386"
"42050","0.193"
"42055","0.213"
"42060","-0.17"
"42066","-0.326"
"42070","0.002"
"42075","-0.33"
"42081","-0.254"
"42085","0.341"
"42091","-0.026"
"42096","0.092"
"42100","-0.147"
"42105","0.022"
"42110","-0.268"
"42115","0.095"
"42120","-0.278"
"42125","-0.088"
"42130","-0.308"
"42136","-0.064"
"42140","-0.016"
"42145","0.095"
"42150","-0.163"
"42155","0.047"
"42160","-0.112"
"42165","-0.322"
"42170","0.258"
"42175","-0.112"
"42180","-0.064"
"42185","-0.057"
"42190","0"
"42196","0.078"
"42200","-0.102"
"42205","-0.16"
"42210","-0.112"
"42215","-0.441"
"42220","0.141"
"42225","-0.226"
"42230","0.006"
"42235","0.144"
"42240","0.372"
"42246","-0.278"
"42250","-0.181"
"42255","-0.044"
"42260","-0.312"
"42265","0.237"
"42271","-0.364"
"42275","0.071"
"42280","0.092"
"42285","0.171"
"42290","-0.163"
"42295","-0.098"
"42300","0.071"
"42306","-0.156"
"42310","0.016"
"42315","-0.102"
"42320","-0.254"
"42325","0.161"
"42330","-0.133"
"42335","0.085"
"42340","-0.03"
"42345","-0.336"
"42350","0.061"
"42355","-0.385"
"42361","-0.194"
"42365","-0.074"
"42370","-0.288"
"42375","-0.064"
"42380","-0.137"
"42385","0.272"
"42390","-0.13"
"42395","-0.15"
"42400","0.092"
"42405","-0.322"
"42410","0.064"
"42415","-0.102"
"42420","-0.116"
"42425","-0.106"
"42430","-0.098"
"42435","-0.26"
"42440","0.106"
"42446","0.047"
"42450","-0.098"
"42455","-0.098"
"42460","-0.298"
"42465","-0.057"
"42470","0.002"
"42475","0"
"42480","0"
"42485","0"
"42491","0"
"42495","0"
"42500","-0.153"
"42505","0"
"42510","0.189"
"42515","0"
"42520","0"
"42525","0"
"42530","0"
"42535","0"
"42540","-0.098"
"42546","-0.088"
"42550","0.012"
"42555","0"
"42560","0"
"42565","0.054"
"42571","0"
"42575","0"
"42580","0"
"42585","0.123"
"42590","0"
"42595","0.113"
"42600","-0.123"
"42605","0.102"
"42610","-0.078"
"42615","-0.153"
"42620","0.147"
"42625","0"
"42630","0.286"
"42635","-0.254"
"42640","0.182"
"42646","0.113"
"42650","-0.064"
"42655","-0.16"
"42661","0.338"
"42665","-0.517"
"42670","0.095"
"42675","-0.078"
"42680","0.085"
"42685","0.081"
"42690","0.179"
"42695","-0.008"
"42700","-0.074"
"42705","0.227"
"42710","0.095"
"42715","0.594"
"42720","-0.457"
"42725","0.054"
"42730","-0.205"
"42735","0.286"
"42740","-0.198"
"42746","0.036"
"42750","0.165"
"42755","-0.222"
"42760","-0.16"
"42765","0.095"
"42770","0.071"
"42775","-0.088"
"42780","-0.198"
"42785","0.282"
"42790","-0.278"
"42795","-0.382"
"42800","-0.04"
"42805","-0.054"
"42810","0.044"
"42815","-0.236"
"42820","0.331"
"42825","-0.499"
"42830","0.05"
"42835","0.193"
"42840","-0.194"
"42845","0.171"
"42850","-0.368"
"42855","0.03"
"42860","0.033"
"42865","-0.177"
"42870","0.099"
"42875","0.293"
"42881","0.438"
"42886","0.071"
"42890","-0.216"
"42896","0.137"
"42900","-0.14"
"42905","0.217"
"42910","-0.295"
"42915","0.452"
"42920","0.071"
"42925","-0.081"
"42930","0.074"
"42935","-0.302"
"42940","-0.088"
"42945","0.044"
"42950","-0.312"
"42955","0.141"
"42960","-0.35"
"42965","0.157"
"42970","-0.344"
"42975","0.008"
"42980","-0.163"
"42985","-0.153"
"42990","-0.03"
"42995","-0.292"
"43000","0.106"
"43005","-0.133"
"43010","-0.246"
"43015","-0.468"
"43020","-0.281"
"43026","0.746"
"43030","-0.551"
"43035","-0.008"
"43040","-0.068"
"43045","-0.212"
"43050","0.133"
"43055","0.088"
"43060","-0.306"
"43065","-0.144"
"43070","0.293"
"43075","-0.116"
"43080","-0.119"
"43085","0.036"
"43090","-0.163"
"43095","0.119"
"43100","0.352"
"43105","0.195"
"43110","-0.078"
"43115","0.5"
"43120","-0.191"
"43125","0.299"
"43130","0.068"
"43135","-0.302"
"43140","0.119"
"43146","-0.088"
"43150","-0.026"
"43156","0.289"
"43160","-0.222"
"43165","0.442"
"43170","-0.551"
"43175","0.511"
"43180","-0.281"
"43185","0.22"
"43190","0.137"
"43195","-0.25"
"43200","0.102"
"43205","0.022"
"43210","0.085"
"43215","-0.302"
"43220","-0.144"
"43226","-0.264"
"43230","0.293"
"43235","-0.33"
"43240","-0.022"
"43246","0.099"
"43250","-0.226"
"43255","0.251"
"43260","-0.13"
"43265","0.092"
"43270","-0.057"
"43275","0.199"
"43280","-0.084"
"43285","0.193"
"43290","0.064"
"43296","-0.05"
"43300","-0.156"
"43305","0.081"
"43310","-0.219"
"43315","0.275"
"43320","-0.471"
"43325","0.064"
"43330","-0.095"
"43335","-0.284"
"43340","-0.133"
"43346","-0.032"
"43350","0.085"
"43355","0.182"
"43360","0.157"
"43365","-0.054"
"43370","0.04"
"43375","0.071"
"43380","0.081"
"43385","-0.33"
"43390","-0.03"
"43395","-0.219"
"43400","-0.109"
"43405","-0.274"
"43410","0.185"
"43415","-0.026"
"43420","-0.026"
"43426","0.033"
"43430","-0.336"
"43435","0.008"
"43440","-0.002"
"43446","-0.092"
"43450","-0.406"
"43455","0.13"
"43460","0.033"
"43465","-0.222"
"43470","-0.012"
"43475","0.507"
"43480","-0.109"
"43485","0.064"
"43490","0.171"
"43495","-0.308"
"43500","0.244"
"43505","-0.026"
"43510","-0.174"
"43515","0.255"
"43520","-0.036"
"43525","0.047"
"43530","0.054"
"43535","-0.026"
"43540","-0.078"
"43546","0.133"
"43550","0.054"
"43555","-0.084"
"43560","0"
"43565","0"
"43570","-0.579"
"43575","-0.205"
"43580","0"
"43585","-0.427"
"43590","0"
"43595","0"
"43600","0"
"43605","0"
"43610","0"
"43615","0.275"
"43620","0"
"43625","0"
"43630","0"
"43636","0"
"43640","-0.057"
"43646","-0.402"
"43650","0.591"
"43655","-0.278"
"43660","0.393"
"43665","0"
"43670","0"
"43675","0"
"43680","0"
"43685","0"
"43690","0"
"43695","0"
"43700","0"
"43705","0"
"43710","0"
"43715","0"
"43720","0"
"43725","0"
"43730","0"
"43735","0.074"
"43740","0"
"43745","0.119"
"43750","0.265"
"43755","-0.308"
"43760","0.307"
"43765","0.002"
"43770","-0.177"
"43775","0.171"
"43780","0.054"
"43785","0.081"
"43790","0.154"
"43795","-0.181"
"43800","0.179"
"43805","-0.274"
"43810","-0.012"
"43815","-0.409"
"43820","-0.064"
"43825","-0.533"
"43830","-0.081"
"43835","-0.13"
"43840","0.019"
"43846","-0.092"
"43850","0.019"
"43855","-0.264"
"43860","0.161"
"43865","-0.268"
"43870","0.03"
"43875","-0.216"
"43880","0.057"
"43885","-0.256"
"43890","-0.14"
"43896","0.528"
"43900","0.286"
"43905","0.119"
"43910","0.03"
"43915","0.5"
"43920","0.144"
"43925","0.438"
"43930","-0.316"
"43935","-0.147"
"43940","-0.13"
"43946","-0.071"
"43950","-0.102"
"43955","-0.156"
"43960","-0.123"
"43965","0.102"
"43970","-0.268"
"43975","0.016"
"43980","-0.05"
"43985","-0.693"
"43990","0.438"
"43995","-0.308"
"44000","-0.026"
"44005","0.016"
"44011","0.171"
"44015","-0.016"
"44020","0.275"
"44026","-0.306"
"44030","0.05"
"44035","-0.298"
"44040","0.168"
"44046","0.209"
"44050","-0.098"
"44055","0.061"
"44060","-0.302"
"44065","-0.347"
"44070","0.081"
"44075","-0.012"
"44080","-0.15"
"44085","-0.222"
"44090","0.171"
"44095","-0.226"
"44100","-0.005"
"44105","0.022"
"44110","0.085"
"44115","-0.102"
"44120","0.341"
"44125","-0.05"
"44130","0.189"
"44135","-0.088"
"44140","0.092"
"44145","-0.036"
"44150","0.293"
"44155","-0.243"
"44160","0.376"
"44166","-0.682"
"44170","0.514"
"44175","-0.13"
"44180","-0.25"
"44185","0.341"
"44190","-0.116"
"44195","-0.212"
"44200","0.13"
"44205","-0.036"
"44210","0.123"
"44215","0.102"
"44220","-0.109"
"44225","-0.385"
"44230","-0.016"
"44235","0.081"
"44240","0.05"
"44246","0.231"
"44250","-0.088"
"44255","0.369"
"44260","-0.226"
"44265","0.171"
"44270","-0.071"
"44276","-0.112"
"44280","-0.423"
"44285","0.376"
"44290","0.002"
